PKEY;ESTADO;NIVELCONTROL;SUCURSAL;SERIE;CODOPERACION;FECHA;AGENTE;REFERENCIA;ENTIDAD;ENTIDAD_NOMBRE;FORMAPAGO;FORMAPAGO_DES;PERIODICIDAD;PERIODICIDAD_DES;TOTALBRUTO;TOTALDTO;TOTALBASE;TOTALIVA;TOTALNETO;CIF_DNI;DOCENTIDAD;FECHADOCENTIDAD;TRANSPORTISTA;TRANSPORTE_FECHA_ENTREGA_ESTIMADA;TRANSPORTE_FECHA_ENTREGA_EFECTIVA;DEPARTAMENTO;DEPARTAMENTO_DESCRIPCION;TOTALTRANSPORTE;ETIQUETA
5687;3;4;1;A;176;06/06/2024 12:28:27;54;;200494;ADUANAS;3;DOMICILIACION LA CAIXA;1;A LA VISTA;780;0;780;163,8;943,8;;;01/01/1899 0:00:00;0;;;0;;0;
5688;6;5;1;A;20230070;06/06/2024 12:28:00;54;;200494;ADUANAS;3;DOMICILIACION LA CAIXA;2;30 DIAS;780;0;780;163,8;943,8;;;01/01/1899 0:00:00;0;;;0;;0;
5689;0;4;2;A;3;06/06/2024 14:21:00;59;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;810;0;810;107,1;943,62;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
5690;0;4;2;A;4;06/06/2024 14:21:00;59;222;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1615,5;0;1615,5;273,71;1956,92;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
5701;2;2;1;A;202400107;11/06/2024 10:50:00;59;;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;2;0;2;0,08;2,08;;;01/01/1899 0:00:00;0;;;0;;0;
5706;0;6;1;A;412;20/06/2024 14:36:00;25239;;25261;Cristian Sánchez;3;DOMICILIACION LA CAIXA;2;30 DIAS;183,72;0;183,72;0;183,72;87654321X;123;01/06/1899 0:00:00;0;;;0;;0;
5707;0;6;1;A;413;20/06/2024 14:37:00;25240;;200457;SEGURIDAD SOCIAL ;5;DOMICILIACION SANTANDER;2;30 DIAS;96;0;96;20,16;116,16;;2425424;01/06/1899 0:00:00;0;;;0;;0;
5708;0;6;1;A;414;19/06/2024 14:38:00;25240;;200457;SEGURIDAD SOCIAL ;5;DOMICILIACION SANTANDER;2;30 DIAS;200;0;200;42;242;;;01/01/1899 0:00:00;0;;;0;;0;
5709;0;6;1;A;415;19/06/2024 14:41:00;25240;;200457;SEGURIDAD SOCIAL ;5;DOMICILIACION SANTANDER;2;30 DIAS;200;0;200;42;242;;265656;01/01/1899 0:00:00;0;;;0;;0;
5711;0;5;1;A;20230071;24/06/2024 12:21:00;59;prueba impresión doc entidad;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;550;0;550;115,5;665,5;;30082019;30/08/2019 0:00:00;0;;;0;;0;
5718;3;4;1;A;177;24/06/2024 17:42:00;59;PR 59;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;0,8;0;0,8;0,04;0,84;;658955;01/01/1899 0:00:00;0;;;0;;0;
5752;0;5;1;A;20230072;18/07/2024 0:00:00;109;;200459;ENTIDAD EXTERNA - ALEMANIA;0;FORMA DEFECTO;0;FORMA DEFECTO;496,8;24,84;471,96;0;471,96;888555;;01/01/1899 0:00:00;0;;;0;;0;
5753;0;5;1;A;20230073;19/07/2024 14:45:00;54;;200494;ADUANAS;3;DOMICILIACION LA CAIXA;2;30 DIAS;780;0;780;163,8;945,36;;;01/01/1899 0:00:00;0;;;0;;0;
5817;3;4;1;A;178;31/07/2024 9:21:00;59;PRUEBA - PR61;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1,2;0;1,2;0,06;1,26;;2024/00585858;01/01/1899 0:00:00;0;;;0;;0;
5818;5;2;1;A;202400108;31/07/2024 9:23:00;59;;200460;ENTIDAD FRANCIA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;35,99;0;35,99;0;35,99;78523695Q;;01/01/1899 0:00:00;0;;;0;;0;
5819;0;6;1;A;416;31/07/2024 12:18:00;59;;200460;ENTIDAD FRANCIA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;22,5;0;22,5;4,73;27,23;78523695Q;;01/01/1899 0:00:00;0;;;0;;0;
5839;0;6;1;GS;3225;09/08/2024 11:18:00;54;;25244;SEGURIDAD SOCIAL;3;DOMICILIACION LA CAIXA;2;30 DIAS;200;0;200;0;200;;30062024;30/06/2024 0:00:00;0;;;0;;0;
5844;0;2;1;A;202400109;14/08/2024 14:25:00;0;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;1119;0;1119;220,16;1316,78;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
5847;2;2;1;A;202400110;22/08/2024 8:30:00;25229;;25252;Javier Play;3;DOMICILIACION LA CAIXA;1;A LA VISTA;4;0;4;0,16;4,16;47000000Y;;01/01/1899 0:00:00;0;;;0;;0;
5860;0;4;1;A;179;05/09/2024 16:01:10;25229;;25252;Javier Play;3;DOMICILIACION LA CAIXA;1;A LA VISTA;4;0;4;0,16;4,16;47000000Y;;01/01/1899 0:00:00;0;;;0;;0;
5882;2;2;2;C;1;07/10/2024 12:13:00;54;;200494;ADUANAS;3;DOMICILIACION LA CAIXA;1;A LA VISTA;46;0;46;0;46;;;01/01/1899 0:00:00;0;;;0;;0;
5883;3;4;2;C;1;07/10/2024 12:16:00;54;;200494;ADUANAS;3;DOMICILIACION LA CAIXA;1;A LA VISTA;46;0;46;0;46;;;01/01/1899 0:00:00;0;;;0;;0;
5884;0;5;2;C;1;07/10/2024 12:16:00;54;;200494;ADUANAS;3;DOMICILIACION LA CAIXA;1;A LA VISTA;46;0;46;0;46;;;01/01/1899 0:00:00;0;;;0;;0;
5885;2;2;2;C;2;07/10/2024 12:17:00;54;;200494;ADUANAS;3;DOMICILIACION LA CAIXA;1;A LA VISTA;46;0;46;0;46;;;01/01/1899 0:00:00;0;;;0;;0;
5886;3;4;2;C;2;07/10/2024 12:17:00;54;;200494;ADUANAS;3;DOMICILIACION LA CAIXA;1;A LA VISTA;35;0;35;0;35;;;01/01/1899 0:00:00;0;;;0;;0;
5887;0;5;2;C;2;07/10/2024 12:18:00;54;;200494;ADUANAS;3;DOMICILIACION LA CAIXA;1;A LA VISTA;845,62;0;845,62;0;845,62;;;01/01/1899 0:00:00;0;;;0;;0;
6083;0;5;1;A;20230074;15/10/2024 0:00:00;59;;200488;AYUNTAMIENTO;0;FORMA DEFECTO;0;FORMA DEFECTO;2;0;2;0,1;2,1;;658955;01/01/1899 0:00:00;0;;;0;;0;
6108;0;2;2;C;3;16/10/2024 15:09:00;59;;200460;ENTIDAD FRANCIA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1060;0;1060;0;1060;78523695Q;;01/01/1899 0:00:00;0;;;0;;0;
6123;0;2;2;C;4;18/10/2024 17:21:00;59;;200486;REAG;3;DOMICILIACION LA CAIXA;1;A LA VISTA;-236,61;0;-236,61;21;-206,2;;;01/01/1899 0:00:00;0;;;0;;0;
6124;2;2;2;C;5;18/10/2024 17:22:00;59;;200486;REAG;3;DOMICILIACION LA CAIXA;1;A LA VISTA;-236,61;0;-236,61;21;-206,2;;;01/01/1899 0:00:00;0;;;0;;0;
6125;3;4;2;C;3;18/10/2024 17:23:00;59;;200486;REAG;3;DOMICILIACION LA CAIXA;1;A LA VISTA;-236,61;0;-236,61;21;-206,2;;;01/01/1899 0:00:00;0;;;0;;0;
6126;0;5;2;C;3;18/10/2024 17:23:00;59;;200486;REAG;3;DOMICILIACION LA CAIXA;1;A LA VISTA;-236,61;0;-236,61;21;-206,2;;;01/01/1899 0:00:00;0;;;0;;0;
6127;2;2;2;A;1;18/10/2024 17:25:00;50;;25211;GerMater;3;DOMICILIACION LA CAIXA;2;30 DIAS;11923,84;0;11923,84;2504,01;12571,37;B33666547;;01/01/1899 0:00:00;0;;;0;;0;
6128;3;4;2;A;5;18/10/2024 17:29:00;50;;25211;GerMater;3;DOMICILIACION LA CAIXA;2;30 DIAS;11923,84;0;11923,84;2504,01;12571,37;B33666547;;01/01/1899 0:00:00;0;;;0;;0;
6129;0;5;2;A;1;18/10/2024 17:29:00;50;;25211;GerMater;3;DOMICILIACION LA CAIXA;2;30 DIAS;11942,84;0;11942,84;2507,56;12591,91;B33666547;;01/01/1899 0:00:00;0;;;0;;0;
6132;0;2;1;A;202400111;21/10/2024 12:46:00;59;;200460;ENTIDAD FRANCIA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;104;0;104;0;104;78523695Q;;01/01/1899 0:00:00;0;;;0;;0;
6133;3;4;1;A;180;21/10/2024 12:45:00;59;;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;609;0;609;127,89;736,89;;;01/01/1899 0:00:00;0;;;0;;0;
6134;0;5;1;A;20230075;21/10/2024 12:54:00;59;;200460;ENTIDAD FRANCIA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;6;0;6;0;6;78523695Q;;01/01/1899 0:00:00;0;;;0;;0;
6145;3;4;200495;C;8;29/10/2024 12:09:00;59;;200460;ENTIDAD FRANCIA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;345;0;345;0;345;78523695Q;;01/01/1899 0:00:00;0;;;0;;0;
6254;6;5;2;A;2;21/11/2024 13:20:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;25;0;25;5,25;31,05;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
6404;0;5;200495;C;1;05/12/2024 11:14:00;59;;200460;ENTIDAD FRANCIA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;345;0;345;0;345;78523695Q;;01/01/1899 0:00:00;0;;;0;;0;
6431;0;2;2;A;2;16/12/2024 10:32:00;54;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;15;0;15;1,5;16,71;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
6487;0;2;1;A;202400112;18/12/2024 11:12:00;59;;1;ServiPrueba;0;FORMA DEFECTO;0;FORMA DEFECTO;516;0;516;108,36;624,36;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
6618;0;4;2;C;4;23/12/2024 11:13:00;54;;200460;ENTIDAD FRANCIA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;15,99;0;15,99;0;15,99;78523695Q;;01/01/1899 0:00:00;0;;;0;;0;
10786;0;2;1;A;202400112;03/01/2025 12:06:22;54;;0;ENTIDAD DEFECTO;1;CONTADO;1;A LA VISTA;230,2;0;230,2;48,34;278,54;00000000;;01/01/1899 0:00:00;0;;;0;;0;
10787;0;2;1;A;202400113;03/01/2025 12:06:22;54;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1385;0;1385;290,85;1675,85;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
10788;0;2;1;a;202400114;03/01/2025 12:06:22;54;;101;Ferretería Real;1;CONTADO;2;30 DIAS;34860;0;34860;7320,6;42180,6;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
10789;0;2;1;A;202400115;03/01/2025 12:06:22;54;;25211;GerMater;3;DOMICILIACION LA CAIXA;2;30 DIAS;1567,5;0;1567,5;329,18;1896,68;B33666547;;01/01/1899 0:00:00;0;;;0;;0;
10790;0;2;1;A;202400116;03/01/2025 12:06:22;54;;25252;Javier Play;3;DOMICILIACION LA CAIXA;1;A LA VISTA;0,8;0;0,8;0,17;0,97;47000000Y;;01/01/1899 0:00:00;0;;;0;;0;
10791;0;2;1;A;202400117;03/01/2025 12:06:22;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;20;0;20;4,2;24,2;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
10792;5;2;1;A;202400118;03/01/2025 12:06:22;54;;25261;Cristian Sánchez;1;CONTADO;2;30 DIAS;10;0;10;2,1;12,1;87654321X;;01/01/1899 0:00:00;0;;;0;;0;
10793;0;2;1;A;202400119;03/01/2025 12:06:22;54;;25265;MICA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;18,1;1,81;16,29;3,42;19,71;12412121X;;01/01/1899 0:00:00;0;;;0;;0;
10794;0;2;2;A;3;03/01/2025 12:06:24;54;;0;ENTIDAD DEFECTO;1;CONTADO;1;A LA VISTA;230,2;0;230,2;48,34;278,54;00000000;;01/01/1899 0:00:00;0;;;0;;0;
10795;0;2;2;A;4;03/01/2025 12:06:24;54;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1385;0;1385;290,85;1675,85;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
10796;0;2;2;a;5;03/01/2025 12:06:24;54;;101;Ferretería Real;1;CONTADO;2;30 DIAS;34860;0;34860;7320,6;42180,6;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
10797;0;2;2;A;6;03/01/2025 12:06:24;54;;25211;GerMater;3;DOMICILIACION LA CAIXA;2;30 DIAS;1567,5;0;1567,5;329,18;1896,68;B33666547;;01/01/1899 0:00:00;0;;;0;;0;
10798;0;2;2;C;6;03/01/2025 12:06:24;54;;25252;Javier Play;3;DOMICILIACION LA CAIXA;1;A LA VISTA;16,2;0;16,2;3,4;19,6;47000000Y;;01/01/1899 0:00:00;0;;;0;;0;
10799;0;2;2;A;7;03/01/2025 12:06:24;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;20;0;20;4,2;24,2;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
10800;5;2;2;C;7;03/01/2025 12:06:24;54;;25261;Cristian Sánchez;1;CONTADO;2;30 DIAS;10;0;10;2,1;12,1;87654321X;;01/01/1899 0:00:00;0;;;0;;0;
10801;0;2;2;C;8;03/01/2025 12:06:24;54;;25265;MICA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;18,1;1,81;16,29;3,42;19,71;12412121X;;01/01/1899 0:00:00;0;;;0;;0;
10809;0;2;2;A;8;03/01/2025 12:46:38;54;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;260;0;260;54,6;314,6;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
10810;0;2;2;a;9;03/01/2025 12:46:38;54;;101;Ferretería Real;1;CONTADO;2;30 DIAS;4,5;0;4,5;0,95;5,45;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
10811;0;2;2;A;10;03/01/2025 13:16:24;54;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;260;0;260;54,6;314,6;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
10812;5;2;2;a;11;03/01/2025 13:16:24;54;;101;Ferretería Real;1;CONTADO;2;30 DIAS;4,5;0;4,5;0,95;5,45;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
10823;6;6;2;GS;1;08/01/2024 11:01:00;54;123nom;53;Manuel;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1710;0;1710;0;1710;96968654X;121;01/01/1899 0:00:00;0;;;0;;0;
10824;6;6;2;GS;2;08/01/2025 12:19:00;54;123nom;53;Manuel;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1710;0;1710;0;1710;96968654X;121;01/01/1899 0:00:00;0;;;0;;0;
10825;6;6;2;gs;3;08/01/2025 12:20:00;50;;53;Manuel;3;DOMICILIACION LA CAIXA;1;A LA VISTA;300;0;300;0;300;96968654X;5578;01/01/1899 0:00:00;0;;;0;;0;
10831;0;4;2;C;5;10/01/2025 10:45:11;54;;25261;Cristian Sánchez;1;CONTADO;2;30 DIAS;10;0;10;2,1;12,1;87654321X;;01/01/1899 0:00:00;0;;;0;;0;
10832;0;4;1;A;181;10/01/2025 10:45:17;54;;25261;Cristian Sánchez;1;CONTADO;2;30 DIAS;10;0;10;2,1;12,1;87654321X;;01/01/1899 0:00:00;0;;;0;;0;
10833;0;4;1;A;182;10/01/2025 10:45:23;54;;25261;Cristian Sánchez;1;CONTADO;2;30 DIAS;3,2;0;3,2;0;3,2;87654321X;;01/01/1899 0:00:00;0;;;0;;0;
10837;6;6;1;A;417;14/01/2025 9:28:00;59;prueba para clonar;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;300;0;300;63;363;;14012025;01/01/1899 0:00:00;0;;;0;;0;
10838;6;6;1;A;418;14/01/2025 9:29:00;59;prueba para clonar;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;300;0;300;63;363;;214012025;01/01/1899 0:00:00;0;;;0;;0;
10839;6;6;1;A;419;14/01/2025 9:41:00;59;prueba para clonar;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1000;0;1000;210;1210;;34012025;01/01/1899 0:00:00;0;;;0;;0;
10841;2;2;2;A;12;15/01/2025 11:14:30;54;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;260;0;260;54,6;314,6;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
10842;5;2;2;a;13;15/01/2025 11:14:00;54;;101;Ferretería Real;1;CONTADO;2;30 DIAS;4,5;0;4,5;0,95;5,68;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
10843;5;2;1;a;202400120;15/01/2025 11:19:00;54;;101;Ferretería Real;1;CONTADO;2;30 DIAS;23240;0;23240;4880,4;28120,4;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
10844;2;2;2;a;14;15/01/2025 11:19:00;54;;101;Ferretería Real;1;CONTADO;2;30 DIAS;23248,1;0;23248,1;4882,1;29339,1;B33555214;456/456;12/02/2025 0:00:00;0;;;0;;0;
10859;0;4;1;A;183;20/01/2025 11:33:00;25229;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;4;0;4;0,84;4,84;B66555885;23-5;01/01/1899 0:00:00;0;;;0;;0;
10871;6;6;1;A;420;07/05/2024 17:34:00;59;;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;350000;0;350000;73500;423500;;;01/01/1899 0:00:00;0;;;0;;0;
10872;6;6;1;A;421;29/01/2025 17:46:00;59;;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;350000;0;350000;73500;423500;;;01/01/1899 0:00:00;0;;;0;;0;
10873;0;6;1;A;422;29/01/2025 17:47:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;6000;0;6000;1260;7260;A20597464;;25/02/2024 0:00:00;0;;;0;;0;
10876;6;5;2;C;4;30/01/2025 9:22:00;54;;271;proveedor;1;CONTADO;2;30 DIAS;24,78;0;24,78;5,21;29,99;;;01/01/1899 0:00:00;0;;;0;;0;
10949;0;4;1;A;184;06/02/2025 16:21:00;59;;200477;prueba alquiler;0;FORMA DEFECTO;0;FORMA DEFECTO;0;0;0;0;0;;;01/01/1899 0:00:00;0;;;0;;0;
10954;0;6;1;A;423;11/02/2025 16:49:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;6000;0;6000;1260;7260;A20597464;;25/02/2024 0:00:00;0;;;0;;0;
10955;6;6;1;A;424;11/02/2025 16:49:00;59;;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;350000;0;350000;73500;423500;;156164984684;10/04/2025 0:00:00;0;;;0;;0;
10956;0;6;1;A;425;11/02/2025 16:51:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;6000;0;6000;1260;7260;A20597464;;25/02/2024 0:00:00;0;;;0;;0;
10957;6;6;1;A;426;11/02/2025 16:51:00;59;;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;350000;0;350000;73500;423500;;;01/01/1899 0:00:00;0;;;0;;0;
10958;6;6;1;GS;3226;11/02/2025 17:20:00;50;COMISIONES;25214;LA CAIXA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;0,5;0;0,5;0;0,5;A08663619;153254646;03/05/2024 0:00:00;0;;;0;;0;
10961;6;6;1;GS;3227;12/02/2025 16:35:00;50;COMISIONES;25214;LA CAIXA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;0,5;0;0,5;0;0,5;A08663619;;01/01/1899 0:00:00;0;;;0;;0;
10962;6;6;1;A;427;12/02/2025 16:36:00;59;;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;350000;0;350000;73500;423500;;;01/01/1899 0:00:00;0;;;0;;0;
10964;6;6;1;GS;3228;13/02/2025 0:00:00;50;COMISIONES;25214;LA CAIXA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;-1724,28;0;-1724,28;0;-1724,28;A08663619;2025_0213125424;13/02/2025 0:00:00;0;;;0;;0;
10968;6;6;1;A;428;14/02/2025 14:11:00;25240;;200494;ADUANAS;5;DOMICILIACION SANTANDER;2;30 DIAS;3009;0;3009;841,89;3850,89;;125853;02/03/2024 0:00:00;0;;;0;;0;
10969;3;4;2;C;6;18/02/2025 12:50:00;59;;487;Proveedor;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1,2;0,02;1,18;0,25;1,43;;;01/01/1899 0:00:00;0;;;0;;0;
10970;3;4;2;C;7;18/02/2025 12:51:00;59;;487;Proveedor;3;DOMICILIACION LA CAIXA;1;A LA VISTA;201,2;3,36;197,84;41,55;239,39;;;01/01/1899 0:00:00;0;;;0;;0;
10971;3;4;2;C;8;18/02/2025 12:51:00;59;;487;Proveedor;3;DOMICILIACION LA CAIXA;1;A LA VISTA;25,98;0,43;25,55;5,37;30,92;;;01/01/1899 0:00:00;0;;;0;;0;
10972;3;4;2;C;9;18/02/2025 12:51:00;59;;487;Proveedor;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1,2;0,02;1,18;0,25;1,43;;;01/01/1899 0:00:00;0;;;0;;0;
10973;6;5;2;C;5;18/02/2025 0:00:00;54;;487;Proveedor;0;FORMA DEFECTO;0;FORMA DEFECTO;229,58;3,83;225,75;47,41;273,16;;161584161613;01/04/2025 0:00:00;0;;;0;;0;
10975;6;6;1;GS;3229;19/02/2025 0:00:00;50;COMISIONES;25214;LA CAIXA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;80,71;0;80,71;0;80,71;A08663619;2025_0219091513;19/02/2025 0:00:00;0;;;0;;0;
10976;0;4;1;A;185;24/02/2025 12:44:00;59;;200460;ENTIDAD FRANCIA;0;FORMA DEFECTO;0;FORMA DEFECTO;11620;0;11620;0;11620;78523695Q;;01/01/1899 0:00:00;0;;;0;;0;
10978;2;2;2;C;9;26/02/2025 10:44:00;54;;200494;ADUANAS;3;DOMICILIACION LA CAIXA;1;A LA VISTA;0;0;0;0;0;;;01/01/1899 0:00:00;0;;;0;;0;
10979;0;4;2;C;10;26/02/2025 10:46:00;54;;200494;ADUANAS;3;DOMICILIACION LA CAIXA;1;A LA VISTA;0;0;0;0;0;;;01/01/1899 0:00:00;0;;;0;;0;
10988;3;4;2;C;11;26/02/2025 11:24:00;59;;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;0;0;0;0;0;;;01/01/1899 0:00:00;0;;;0;;0;
10992;6;5;2;a;3;06/03/2025 12:42:00;54;;101;Ferretería Real;1;CONTADO;2;30 DIAS;23248,1;0;23248,1;4882,1;29339,1;B33555214;;01/01/2025 0:00:00;0;;;0;;0;
10993;0;4;1;A;186;06/03/2025 14:05:00;59;;200477;prueba alquiler;0;FORMA DEFECTO;0;FORMA DEFECTO;150;0;150;31,5;153;;;01/01/1899 0:00:00;0;;;0;;0;
10997;0;5;2;C;6;12/03/2025 15:54:00;54;;25241;MANUEL GONZALEZ;3;DOMICILIACION LA CAIXA;2;30 DIAS;2500;0;2500;525;3025;B12345678;20250255858;01/03/2025 0:00:00;0;;;0;;0;
11002;6;6;2;A;1;14/03/2025 10:21:00;54;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;3500;0;3500;0;3500;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
11003;6;6;2;A;2;14/03/2025 10:22:00;54;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1050;0;1050;0;1050;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
11004;0;6;2;GS;4;14/03/2025 11:05:00;54;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;3;0;3;0;3;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
11005;0;6;2;GS;5;14/03/2025 11:08:00;54;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1;0;1;0;1;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
11006;0;6;2;GS;6;14/03/2025 11:37:00;59;;200488;AYUNTAMIENTO;3;DOMICILIACION LA CAIXA;1;A LA VISTA;3500;0;3500;0;3500;;;01/01/1899 0:00:00;0;;;0;;0;
11014;0;4;2;A;6;19/03/2025 10:09:00;54;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;260;0;260;54,6;314,6;B66555885;25/1;01/01/1899 0:00:00;0;;;0;;0;
11015;3;4;2;a;7;19/03/2025 10:09:00;54;pr 4;101;Ferretería Real;1;CONTADO;2;30 DIAS;2,7;0;2,7;0,57;3,27;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
11016;0;4;1;a;187;19/03/2025 10:14:00;54;;101;Ferretería Real;1;CONTADO;2;30 DIAS;11620;0;11620;2440,2;14060,2;B33555214;25/1;01/01/1899 0:00:00;0;;;0;;0;
11018;3;4;2;a;8;19/03/2025 17:29:00;54;pr7;101;Ferretería Real;1;CONTADO;2;30 DIAS;3,6;0;3,6;0,76;4,55;B33555214;25/1;01/01/1899 0:00:00;0;;;0;;0;
11020;0;6;1;GS;3230;25/03/2025 12:25:00;50;seguro del coche;25213;AXA SEGUROS;3;DOMICILIACION LA CAIXA;1;A LA VISTA;800;0;800;0;800;A33564221;31122024;25/03/2025 0:00:00;0;;;0;;0;
11021;6;6;1;GS;3231;13/02/2025 0:00:00;50;seguro del coche;25213;AXA SEGUROS;3;DOMICILIACION LA CAIXA;1;A LA VISTA;-587,98;0;-587,98;0;-587,98;A33564221;2025325123142;25/03/2025 0:00:00;0;;;0;;0;
11022;0;6;1;GS;3232;28/03/2025 0:00:00;50;COMISIONES;25214;LA CAIXA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;13,36;0;13,36;0;13,36;A08663619;2025_0328132417;28/03/2025 0:00:00;0;;;0;;0;
11078;0;6;1;A;429;09/04/2025 15:01:00;59;;200477;prueba alquiler;1;CONTADO;1;A LA VISTA;500;0;500;105;510;;;01/01/1899 0:00:00;0;;;0;;0;
11177;0;2;1;A;202400121;24/04/2025 11:23:32;54;PEDIDO GENERADO DESDE REPOSICIONES;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;570;0;570;119,7;689,7;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
11178;0;2;1;A;202400122;24/04/2025 11:23:32;54;PEDIDO GENERADO DESDE REPOSICIONES;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;100;0;100;21;121;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
11179;0;2;1;A;202400123;24/04/2025 11:23:32;0;PEDIDO GENERADO DESDE REPOSICIONES;25261;Cristian Sánchez;1;CONTADO;2;30 DIAS;50;0;50;10,5;60,5;87654321X;;01/01/1899 0:00:00;0;;;0;;0;
11438;0;6;2;gs;7;14/05/2025 13:27:00;59;;200486;REAG;3;DOMICILIACION LA CAIXA;1;A LA VISTA;10;0;10;0;9,8;;;01/01/1899 0:00:00;0;;;0;;0;
